,GW,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,name
231,745.0,0.0,845.0,1.0,1.0,0.0,396.0,4.0,225.0,649.0,76.6,9.0,0.0,17594.0,1.0,0.0,7297.0,16.0,31.0,0.0,75.9,409868.0,576.6,5.0,0.0,0.0,2027.0,1.0,0.0,388.0,0.0,0.0,0.0,0.0,123.0,0.0,745.0,0.0,667239.0,8.0,24.0,10.0,48.0,62.0,104.0,50.0,-20093.0,16721.0,36814.0,1780.0,19.0,0.0,2.0,Southampton,Jannik Vestergaard
232,745.0,1.0,814.0,1.0,1.0,3.0,365.0,3.0,259.0,576.0,108.80000000000003,1.0,0.0,12730.0,0.0,0.0,7297.0,22.0,37.0,0.0,81.9,404817.0,615.9999999999999,9.0,0.0,0.0,2150.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,131.0,0.0,745.0,0.0,12057404.0,7.0,16.0,2.0,48.0,62.0,91.0,49.0,181843.0,602758.0,420915.0,1499.0,19.0,0.0,7.0,Southampton,Jan Bednarek
233,744.0,0.0,1529.0,0.0,0.0,7.0,390.0,6.0,116.0,1338.0,116.70000000000003,10.0,0.0,13490.0,0.0,0.0,7301.0,10.0,23.0,1.0,72.7,404978.0,445.4,4.0,0.0,0.0,1911.0,1.0,5.0,386.0,0.0,2.0,0.0,0.0,137.0,1.0,744.0,0.0,12025754.0,7.0,16.0,8.0,49.0,57.0,165.0,67.0,-326241.0,273947.0,600188.0,2250.0,19.0,0.0,3.0,Tottenham Hotspurs,Jan Vertonghen
234,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16796.0,0.0,0.0,7203.0,0.0,0.0,0.0,0.0,407138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,95714.0,0.0,0.0,0.0,55.0,49.0,0.0,0.0,-2180.0,640.0,2820.0,1520.0,19.0,0.0,0.0,Crystal Palace,Jaroslaw Jach
235,741.0,0.0,212.0,2.0,1.0,0.0,50.0,1.0,13.0,169.0,79.89999999999999,4.0,0.0,5548.0,1.0,0.0,7221.0,12.0,9.0,0.0,16.3,395139.0,43.6,5.0,0.0,0.0,392.0,1.0,0.0,416.0,0.0,0.0,0.0,0.0,23.0,0.0,741.0,0.0,2074258.0,16.0,4.0,3.0,42.0,51.0,39.0,15.0,3511.0,130151.0,126640.0,1625.0,18.0,0.0,1.0,Crystal Palace,Jason Puncheon
236,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16682.0,0.0,0.0,7159.0,0.0,0.0,0.0,0.0,412439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,0.0,3024610.0,0.0,0.0,0.0,44.0,51.0,0.0,0.0,-7507.0,38379.0,45886.0,1515.0,19.0,0.0,0.0,Brighton,Jason Steele
237,741.0,4.0,322.0,3.0,7.0,10.0,276.0,6.0,10.0,229.0,111.99999999999999,12.0,0.0,15922.0,0.0,0.0,7297.0,9.0,20.0,7.0,93.4,405513.0,300.99999999999994,5.0,0.0,0.0,1326.0,11.0,0.0,382.0,0.0,0.0,0.0,0.0,33.0,0.0,741.0,0.0,4827492.0,22.0,0.0,11.0,47.0,60.0,528.0,86.0,-71153.0,559624.0,630777.0,2363.0,19.0,2.0,2.0,West Ham,Javier Hernández Balcázar
238,741.0,3.0,350.0,1.0,0.0,5.0,231.0,4.0,68.0,246.0,127.29999999999998,4.0,0.0,11970.0,0.0,0.0,7288.0,13.0,16.0,0.0,38.800000000000004,401561.0,231.0,8.0,0.0,0.0,1098.0,1.0,3.0,390.0,0.0,0.0,0.0,0.0,58.0,0.0,741.0,0.0,459619.0,16.0,15.0,1.0,43.0,47.0,28.0,53.0,5642.0,35996.0,30354.0,1651.0,19.0,0.0,2.0,Newcastle United,Javier Manquillo
239,740.0,3.0,1591.0,6.0,1.0,6.0,422.0,3.0,55.0,1386.0,849.3999999999999,17.0,0.0,17328.0,2.0,1.0,7217.0,32.0,54.0,1.0,147.49999999999994,406423.0,460.19999999999993,57.0,0.0,0.0,2239.0,1.0,11.0,402.0,0.0,0.0,0.0,0.0,161.0,0.0,740.0,0.0,4510613.0,31.0,20.0,6.0,48.0,67.0,164.0,72.0,-55825.0,250095.0,305920.0,1956.0,19.0,0.0,6.0,Fulham,Jean Michael Seri
240,741.0,2.0,1562.0,2.0,1.0,6.0,410.0,9.0,158.0,1296.0,245.80000000000004,16.0,0.0,18772.0,0.0,1.0,7175.0,44.0,49.0,2.0,96.2,408363.0,539.5999999999999,15.0,0.0,0.0,2505.0,3.0,2.0,416.0,1.0,0.0,0.0,0.0,233.0,0.0,741.0,0.0,707169.0,29.0,24.0,18.0,51.0,75.0,174.0,75.0,-3091.0,49287.0,52378.0,1710.0,19.0,0.0,12.0,Bournemouth,Jefferson Lerma
241,742.0,3.0,629.0,1.0,5.0,3.0,301.0,4.0,49.0,479.0,240.5,22.0,0.0,5358.0,0.0,1.0,7203.0,25.0,26.0,4.0,105.69999999999999,395403.0,385.20000000000005,16.0,0.0,0.0,1660.0,0.0,4.0,406.0,0.0,0.0,0.0,0.0,92.0,0.0,742.0,0.0,6660662.0,42.0,11.0,10.0,55.0,49.0,430.0,91.0,141945.0,606334.0,464389.0,1689.0,19.0,1.0,1.0,Crystal Palace,Jeffrey Schlupp
242,741.0,2.0,663.0,1.0,2.0,3.0,243.0,4.0,42.0,495.0,205.29999999999998,12.0,0.0,2964.0,0.0,1.0,7182.0,17.0,44.0,2.0,70.6,392555.0,233.79999999999998,12.0,0.0,0.0,2058.0,9.0,4.0,412.0,0.0,1.0,0.0,0.0,121.0,0.0,741.0,0.0,370890.0,40.0,8.0,6.0,53.0,60.0,269.0,73.0,-4128.0,12988.0,17116.0,2014.0,19.0,0.0,4.0,Burnley,Jeff Hendrick
243,741.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1748.0,0.0,0.0,7175.0,0.0,2.0,0.0,2.6,391339.0,3.0,0.0,0.0,0.0,22.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,1000847.0,0.0,0.0,0.0,51.0,75.0,23.0,4.0,-34976.0,10018.0,44994.0,2150.0,19.0,0.0,0.0,Bournemouth,Jermain Defoe
244,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15124.0,0.0,0.0,7316.0,0.0,0.0,0.0,0.0,406780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,571639.0,0.0,0.0,0.0,54.0,57.0,0.0,0.0,9255.0,62664.0,53409.0,1693.0,19.0,0.0,0.0,Watford,Jerome Sinclair
245,744.0,3.0,763.0,4.0,2.0,5.0,270.0,3.0,18.0,653.0,306.1,16.0,0.0,11400.0,0.0,1.0,7264.0,27.0,26.0,4.0,101.1,402798.0,310.0,17.0,0.0,0.0,1657.0,7.0,2.0,392.0,0.0,0.0,0.0,0.0,65.0,0.0,744.0,0.0,7872634.0,36.0,12.0,10.0,57.0,62.0,395.0,78.0,-147681.0,660302.0,807983.0,2566.0,19.0,0.0,3.0,Manchester United,Jesse Lingard
246,741.0,0.0,1345.0,1.0,1.0,7.0,402.0,9.0,110.0,1165.0,57.900000000000006,5.0,0.0,9234.0,0.0,0.0,7255.0,12.0,12.0,1.0,55.900000000000006,398825.0,414.59999999999997,3.0,0.0,0.0,1535.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,94.0,0.0,741.0,0.0,1048563.0,4.0,19.0,6.0,44.0,67.0,85.0,83.0,52297.0,133758.0,81461.0,1864.0,19.0,0.0,3.0,Liverpool,Joel Matip
247,742.0,0.0,187.0,0.0,1.0,0.0,68.0,0.0,41.0,137.0,28.9,1.0,0.0,16758.0,0.0,0.0,7203.0,8.0,14.0,1.0,20.5,407098.0,131.8,2.0,0.0,0.0,551.0,1.0,0.0,406.0,0.0,0.0,0.0,0.0,30.0,0.0,742.0,0.0,472916.0,5.0,2.0,1.0,55.0,49.0,43.0,13.0,-13662.0,6453.0,20115.0,1643.0,19.0,0.0,1.0,Crystal Palace,Joel Ward
248,743.0,1.0,693.0,0.0,0.0,4.0,433.0,9.0,152.0,498.0,237.10000000000002,22.0,0.0,3572.0,0.0,0.0,7183.0,20.0,50.0,0.0,77.8,393976.0,442.79999999999995,14.0,0.0,0.0,2639.0,1.0,11.0,410.0,0.0,0.0,0.0,0.0,129.0,0.0,743.0,0.0,1179287.0,22.0,20.0,3.0,51.0,52.0,98.0,77.0,87.0,55850.0,55763.0,1690.0,19.0,0.0,5.0,Cardiff,Joe Bennett
249,740.0,1.0,953.0,9.0,0.0,4.0,397.0,5.0,109.0,716.0,385.40000000000003,15.0,0.0,19380.0,1.0,0.0,7217.0,25.0,54.0,0.0,108.10000000000001,408516.0,469.2,24.0,0.0,0.0,2344.0,2.0,18.0,402.0,1.0,0.0,0.0,0.0,126.0,0.0,740.0,0.0,214194.0,30.0,26.0,7.0,48.0,67.0,226.0,52.0,3890.0,16921.0,13031.0,1838.0,19.0,0.0,5.0,Fulham,Joe Bryan
250,741.0,0.0,564.0,0.0,0.0,7.0,378.0,4.0,15.0,254.0,10.1,0.0,0.0,18620.0,0.0,3.0,7182.0,0.0,41.0,0.0,60.29999999999999,408211.0,594.6000000000001,1.0,0.0,0.0,1710.0,0.0,0.0,412.0,0.0,0.0,0.0,1.0,152.0,0.0,741.0,77.0,15169333.0,0.0,0.0,0.0,53.0,60.0,0.0,69.0,-67584.0,549357.0,616941.0,1674.0,19.0,0.0,0.0,Burnley,Joe Hart
251,743.0,0.0,781.0,5.0,1.0,0.0,232.0,5.0,61.0,539.0,481.09999999999997,4.0,0.0,3724.0,0.0,0.0,7183.0,29.0,40.0,0.0,96.69999999999997,394144.0,284.59999999999997,33.0,0.0,0.0,1954.0,1.0,10.0,410.0,0.0,0.0,1.0,0.0,142.0,1.0,743.0,0.0,277149.0,17.0,15.0,7.0,51.0,52.0,204.0,45.0,-15392.0,9511.0,24903.0,1786.0,19.0,0.0,4.0,Cardiff,Joe Ralls
252,741.0,7.0,491.0,5.0,0.0,6.0,339.0,5.0,68.0,357.0,574.1,17.0,0.0,2888.0,0.0,0.0,7182.0,10.0,39.0,3.0,141.09999999999997,392479.0,456.19999999999993,36.0,0.0,0.0,1743.0,2.0,19.0,412.0,0.0,0.0,0.0,0.0,119.0,0.0,741.0,0.0,3813328.0,53.0,7.0,13.0,53.0,60.0,380.0,92.0,-59970.0,339643.0,399613.0,2174.0,19.0,0.0,2.0,Burnley,Johann Berg Gudmundsson
253,744.0,0.0,19.0,0.0,0.0,0.0,25.0,1.0,0.0,13.0,0.0,0.0,0.0,15998.0,0.0,0.0,7319.0,0.0,0.0,0.0,2.7,407660.0,26.6,0.0,0.0,0.0,90.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,5.0,0.0,744.0,3.0,634937.0,0.0,0.0,0.0,40.0,53.0,0.0,7.0,-13220.0,5514.0,18734.0,1636.0,19.0,0.0,0.0,Wolves,John Ruddy
254,742.0,0.0,1750.0,0.0,0.0,9.0,431.0,9.0,83.0,1647.0,115.5,6.0,0.0,9956.0,0.0,1.0,7265.0,6.0,15.0,0.0,54.1,400046.0,376.59999999999997,5.0,0.0,0.0,1761.0,1.0,1.0,394.0,0.0,0.0,0.0,0.0,114.0,0.0,742.0,0.0,13846326.0,5.0,10.0,4.0,50.0,68.0,49.0,83.0,-259117.0,447594.0,706711.0,2009.0,19.0,0.0,1.0,Manchester City,John Stones
255,741.0,0.0,293.0,0.0,2.0,2.0,127.0,2.0,37.0,220.0,28.2,1.0,0.0,19836.0,1.0,0.0,7234.0,9.0,20.0,1.0,29.499999999999996,409427.0,166.6,2.0,0.0,0.0,715.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,39.0,0.0,741.0,0.0,7102315.0,2.0,13.0,5.0,43.0,55.0,101.0,24.0,121457.0,433611.0,312154.0,1490.0,19.0,0.0,2.0,Huddersfield,Jon Gorenc Stankovic
256,741.0,1.0,1006.0,1.0,0.0,9.0,541.0,5.0,33.0,623.0,40.3,1.0,0.0,7258.0,2.0,0.0,7234.0,0.0,54.0,0.0,80.7,396849.0,764.1999999999999,4.0,0.0,0.0,2777.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,266.0,0.0,741.0,88.0,3792935.0,1.0,0.0,0.0,43.0,55.0,4.0,99.0,-17369.0,130916.0,148285.0,1678.0,19.0,0.0,1.0,Huddersfield,Jonas Lössl
257,744.0,3.0,1072.0,2.0,2.0,9.0,488.0,8.0,123.0,835.0,447.3,31.0,0.0,18354.0,1.0,1.0,7319.0,23.0,39.0,1.0,133.3,410168.0,523.4000000000001,31.0,0.0,0.0,2772.0,5.0,9.0,380.0,0.0,0.0,0.0,0.0,173.0,0.0,744.0,0.0,5151183.0,73.0,28.0,6.0,40.0,53.0,361.0,103.0,206998.0,554166.0,347168.0,1659.0,19.0,0.0,6.0,Wolves,Jonathan Castro Otto
258,741.0,1.0,1543.0,1.0,0.0,3.0,326.0,5.0,95.0,1293.0,271.1,11.0,0.0,7638.0,1.0,0.0,7234.0,57.0,44.0,0.0,72.50000000000001,397229.0,390.4,15.0,0.0,0.0,2369.0,1.0,2.0,400.0,0.0,0.0,0.0,0.0,236.0,1.0,741.0,0.0,633271.0,19.0,23.0,4.0,43.0,55.0,70.0,54.0,-6012.0,36051.0,42063.0,1676.0,19.0,0.0,8.0,Huddersfield,Jonathan Hogg
259,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078.0,0.0,0.0,7182.0,0.0,0.0,0.0,0.0,392669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,72945.0,0.0,0.0,0.0,53.0,60.0,0.0,0.0,-2663.0,1036.0,3699.0,1820.0,19.0,0.0,0.0,Burnley,Jonathan Walters
260,739.0,1.0,427.0,1.0,0.0,0.0,134.0,1.0,48.0,305.0,102.70000000000002,5.0,0.0,6118.0,0.0,1.0,7230.0,10.0,15.0,0.0,28.0,394514.0,166.20000000000002,6.0,0.0,0.0,789.0,0.0,4.0,404.0,0.0,0.0,0.0,0.0,53.0,0.0,739.0,0.0,411215.0,15.0,12.0,3.0,45.0,55.0,12.0,19.0,-4903.0,17705.0,22608.0,1618.0,19.0,0.0,1.0,Everton,Jonjoe Kenny
261,741.0,1.0,629.0,2.0,0.0,2.0,170.0,5.0,23.0,448.0,351.7,10.0,0.0,12084.0,0.0,0.0,7288.0,16.0,13.0,1.0,73.19999999999999,401675.0,226.2,24.0,0.0,0.0,943.0,0.0,4.0,390.0,0.0,0.0,0.0,0.0,84.0,0.0,741.0,0.0,1084744.0,6.0,6.0,11.0,43.0,47.0,154.0,39.0,-42858.0,15156.0,58014.0,2030.0,19.0,1.0,1.0,Newcastle United,Jonjo Shelvey
262,741.0,0.0,1030.0,0.0,0.0,3.0,418.0,8.0,185.0,873.0,66.10000000000001,0.0,0.0,8436.0,0.0,3.0,7244.0,21.0,26.0,1.0,68.49999999999999,398027.0,460.0000000000001,5.0,0.0,0.0,1993.0,0.0,1.0,398.0,0.0,1.0,0.0,0.0,114.0,0.0,741.0,0.0,815050.0,4.0,9.0,5.0,47.0,52.0,158.0,77.0,-3216.0,37348.0,40564.0,1836.0,19.0,0.0,2.0,Leicester,Jonny Evans
263,742.0,3.0,267.0,1.0,0.0,2.0,114.0,5.0,12.0,208.0,207.30000000000004,11.0,0.0,19190.0,0.0,0.0,7203.0,32.0,13.0,1.0,76.7,409588.0,140.19999999999996,17.0,0.0,0.0,1176.0,9.0,0.0,406.0,0.0,0.0,0.0,0.0,41.0,0.0,742.0,0.0,540128.0,48.0,14.0,14.0,55.0,49.0,421.0,46.0,-16892.0,24589.0,41481.0,2189.0,19.0,1.0,3.0,Crystal Palace,Jordan Ayew
264,741.0,3.0,1742.0,2.0,0.0,2.0,397.0,12.0,48.0,1517.0,311.7,8.0,0.0,9462.0,0.0,0.0,7255.0,26.0,14.0,1.0,85.40000000000002,399053.0,358.79999999999995,15.0,0.0,0.0,1976.0,1.0,5.0,396.0,0.0,0.0,0.0,0.0,169.0,1.0,741.0,0.0,1523146.0,14.0,28.0,9.0,44.0,67.0,182.0,76.0,-31649.0,30923.0,62572.0,2020.0,19.0,0.0,1.0,Liverpool,Jordan Henderson
265,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15960.0,0.0,0.0,7297.0,0.0,0.0,0.0,0.0,405551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,32616.0,0.0,0.0,0.0,47.0,60.0,0.0,0.0,-818.0,462.0,1280.0,1900.0,19.0,0.0,0.0,West Ham,Jordan Hugill
266,739.0,0.0,1120.0,0.0,0.0,13.0,706.0,14.0,32.0,627.0,10.0,0.0,0.0,5852.0,4.0,4.0,7230.0,1.0,46.0,0.0,78.5,394234.0,776.4000000000001,1.0,0.0,0.0,3420.0,0.0,0.0,404.0,0.0,1.0,0.0,3.0,297.0,0.0,739.0,94.0,32677452.0,0.0,0.0,0.0,45.0,55.0,0.0,161.0,-296194.0,619624.0,915818.0,1882.0,19.0,0.0,1.0,Everton,Jordan Pickford
267,741.0,1.0,250.0,0.0,1.0,0.0,105.0,1.0,8.0,196.0,174.8,26.0,0.0,1444.0,0.0,0.0,7175.0,8.0,23.0,1.0,46.0,391035.0,131.2,10.0,0.0,0.0,789.0,0.0,6.0,416.0,0.0,0.0,0.0,0.0,34.0,0.0,741.0,0.0,548884.0,43.0,5.0,2.0,51.0,75.0,155.0,33.0,-21489.0,5514.0,27003.0,1925.0,19.0,0.0,1.0,Bournemouth,Jordon Ibe
268,746.0,0.0,3121.0,5.0,0.0,4.0,577.0,16.0,107.0,2783.0,628.4000000000001,14.0,0.0,17442.0,0.0,1.0,7203.0,33.0,37.0,2.0,144.2,409964.0,691.4,30.0,0.0,0.0,3156.0,0.0,1.0,408.0,0.0,0.0,0.0,0.0,273.0,0.0,746.0,0.0,18390005.0,39.0,26.0,7.0,36.0,66.0,122.0,96.0,-225392.0,781568.0,1006960.0,1835.0,19.0,1.0,8.0,Chelsea,Jorge Luiz Frello Filho
269,741.0,0.0,205.0,1.0,2.0,3.0,89.0,1.0,17.0,127.0,35.9,3.0,0.0,12426.0,0.0,0.0,7288.0,5.0,15.0,2.0,44.6,402017.0,121.40000000000002,2.0,0.0,0.0,586.0,4.0,0.0,390.0,0.0,0.0,0.0,0.0,20.0,0.0,741.0,0.0,6885984.0,21.0,5.0,7.0,43.0,47.0,290.0,30.0,-45053.0,455740.0,500793.0,1838.0,19.0,0.0,1.0,Newcastle United,Jose Luis Mato Sanmartín
270,741.0,0.0,785.0,0.0,0.0,2.0,268.0,7.0,60.0,688.0,92.10000000000001,4.0,0.0,9196.0,0.0,0.0,7255.0,12.0,4.0,0.0,34.7,398787.0,209.79999999999998,7.0,0.0,0.0,1059.0,0.0,2.0,396.0,0.0,0.0,0.0,0.0,70.0,0.0,741.0,0.0,4257122.0,4.0,6.0,3.0,44.0,67.0,44.0,55.0,1398.0,346676.0,345278.0,1880.0,19.0,0.0,2.0,Liverpool,Joseph Gomez
271,741.0,3.0,805.0,10.0,10.0,20.0,457.0,10.0,24.0,577.0,535.7,65.0,0.0,1710.0,0.0,0.0,7175.0,52.0,57.0,12.0,223.80000000000007,391301.0,655.4000000000001,38.0,0.0,0.0,2963.0,7.0,8.0,416.0,0.0,0.0,1.0,0.0,146.0,0.0,741.0,0.0,10465771.0,158.0,14.0,31.0,51.0,75.0,1058.0,141.0,-125049.0,1054144.0,1179193.0,2425.0,19.0,2.0,3.0,Bournemouth,Joshua King
272,745.0,1.0,43.0,1.0,1.0,0.0,27.0,0.0,2.0,32.0,18.5,3.0,0.0,12996.0,0.0,0.0,7297.0,1.0,6.0,0.0,9.6,405097.0,21.8,1.0,0.0,0.0,208.0,1.0,0.0,388.0,0.0,0.0,0.0,0.0,19.0,0.0,745.0,0.0,97498.0,10.0,0.0,2.0,48.0,62.0,56.0,11.0,-2648.0,2168.0,4816.0,1694.0,19.0,0.0,0.0,Southampton,Joshua Sims
273,743.0,2.0,307.0,3.0,3.0,3.0,191.0,7.0,20.0,183.0,266.99999999999994,35.0,0.0,4028.0,0.0,0.0,7183.0,14.0,32.0,3.0,109.49999999999999,394480.0,285.59999999999997,16.0,0.0,0.0,1810.0,10.0,12.0,410.0,0.0,0.0,0.0,0.0,90.0,0.0,743.0,0.0,779483.0,86.0,12.0,20.0,51.0,52.0,550.0,76.0,-5693.0,66478.0,72171.0,1832.0,19.0,0.0,2.0,Cardiff,Josh Murphy
274,744.0,2.0,425.0,5.0,1.0,0.0,171.0,1.0,39.0,302.0,259.0,11.0,0.0,11172.0,0.0,1.0,7264.0,12.0,18.0,0.0,53.7,402546.0,184.4,17.0,0.0,0.0,1009.0,2.0,13.0,392.0,0.0,1.0,0.0,0.0,54.0,0.0,744.0,0.0,219790.0,9.0,7.0,10.0,57.0,62.0,94.0,27.0,8585.0,32784.0,24199.0,2025.0,19.0,0.0,3.0,Manchester United,José Diogo Dalot Teixeira
275,751.0,2.0,202.0,0.0,0.0,0.0,95.0,3.0,12.0,152.0,77.3,13.0,0.0,2318.0,0.0,0.0,7159.0,6.0,10.0,0.0,30.0,397282.0,75.4,6.0,0.0,0.0,789.0,4.0,1.0,414.0,0.0,0.0,0.0,0.0,47.0,0.0,751.0,0.0,218224.0,23.0,7.0,6.0,44.0,51.0,147.0,31.0,-8112.0,5156.0,13268.0,2244.0,19.0,0.0,1.0,Brighton,José Heriberto Izquierdo Mena
276,744.0,7.0,831.0,8.0,1.0,10.0,437.0,5.0,107.0,569.0,598.2000000000002,22.0,0.0,14364.0,0.0,0.0,7316.0,34.0,41.0,3.0,140.60000000000002,405944.0,642.3999999999999,38.0,0.0,0.0,2392.0,2.0,18.0,384.0,0.0,0.0,0.0,0.0,138.0,1.0,744.0,0.0,26288012.0,47.0,24.0,6.0,54.0,57.0,164.0,93.0,171702.0,1861046.0,1689344.0,1813.0,19.0,1.0,12.0,Watford,José Holebas
277,744.0,8.0,1860.0,7.0,0.0,13.0,628.0,9.0,86.0,1580.0,1245.7999999999995,13.0,0.0,18050.0,0.0,0.0,7319.0,54.0,39.0,1.0,216.4,409844.0,812.6,85.0,0.0,0.0,3030.0,0.0,31.0,380.0,0.0,1.0,0.0,0.0,265.0,0.0,744.0,0.0,9133101.0,35.0,27.0,10.0,40.0,53.0,102.0,119.0,269051.0,902683.0,633632.0,2022.0,19.0,0.0,4.0,Wolves,João Filipe Iria Santos Moutinho
278,744.0,4.0,700.0,4.0,0.0,7.0,274.0,5.0,13.0,603.0,464.0,10.0,0.0,11286.0,0.0,0.0,7264.0,10.0,15.0,3.0,98.60000000000002,402672.0,258.40000000000003,30.0,0.0,0.0,1284.0,8.0,6.0,392.0,0.0,0.0,0.0,0.0,71.0,0.0,744.0,0.0,2635733.0,27.0,3.0,6.0,57.0,62.0,262.0,70.0,-68430.0,116424.0,184854.0,2356.0,19.0,1.0,3.0,Manchester United,Juan Mata
279,742.0,0.0,32.0,0.0,0.0,0.0,16.0,0.0,1.0,12.0,0.0,0.0,0.0,5168.0,1.0,1.0,7203.0,0.0,4.0,0.0,3.1,395203.0,31.4,0.0,0.0,0.0,90.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,12.0,0.0,742.0,5.0,24550989.0,0.0,0.0,0.0,55.0,49.0,0.0,1.0,-170003.0,345227.0,515230.0,1500.0,19.0,0.0,0.0,Crystal Palace,Julian Speroni
280,741.0,0.0,717.0,2.0,0.0,1.0,179.0,0.0,34.0,538.0,278.8,24.0,0.0,7904.0,1.0,0.0,7234.0,34.0,37.0,1.0,65.9,397495.0,246.4,18.0,0.0,0.0,1410.0,1.0,3.0,400.0,0.0,1.0,0.0,0.0,123.0,0.0,741.0,0.0,555950.0,41.0,14.0,7.0,43.0,55.0,131.0,39.0,11023.0,48588.0,37565.0,1629.0,19.0,0.0,4.0,Huddersfield,Juninho Bacuna
281,741.0,3.0,494.0,5.0,0.0,3.0,205.0,2.0,18.0,383.0,254.50000000000003,12.0,0.0,1368.0,0.0,0.0,7175.0,6.0,24.0,2.0,82.0,390959.0,225.2,15.0,0.0,0.0,1021.0,3.0,3.0,416.0,0.0,0.0,0.0,0.0,52.0,0.0,741.0,0.0,182584.0,26.0,5.0,13.0,51.0,75.0,340.0,56.0,-1617.0,12179.0,13796.0,2280.0,19.0,1.0,1.0,Bournemouth,Junior Stanislas
282,751.0,0.0,329.0,1.0,3.0,6.0,155.0,3.0,17.0,242.0,190.79999999999995,5.0,0.0,2470.0,0.0,0.0,7159.0,22.0,21.0,2.0,69.7,397458.0,154.39999999999998,13.0,0.0,0.0,1225.0,11.0,4.0,414.0,0.0,0.0,0.0,0.0,57.0,0.0,751.0,0.0,562048.0,17.0,7.0,11.0,44.0,51.0,356.0,52.0,12391.0,70639.0,58248.0,2025.0,19.0,1.0,1.0,Brighton,Jürgen Locadia
283,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11704.0,0.0,0.0,7288.0,0.0,0.0,0.0,0.0,401295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,151107.0,0.0,0.0,0.0,43.0,47.0,0.0,0.0,-2589.0,915.0,3504.0,1677.0,19.0,0.0,0.0,Newcastle United,Karl Darlow
284,741.0,0.0,1118.0,1.0,0.0,6.0,618.0,10.0,32.0,735.0,10.0,1.0,0.0,8094.0,1.0,2.0,7244.0,0.0,48.0,0.0,76.9,397685.0,756.8,1.0,0.0,0.0,3420.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,269.0,0.0,741.0,90.0,11435417.0,0.0,1.0,1.0,47.0,52.0,4.0,120.0,-48461.0,273522.0,321983.0,1900.0,19.0,0.0,3.0,Leicester,Kasper Schmeichel
285,741.0,5.0,276.0,2.0,3.0,3.0,160.0,1.0,4.0,210.0,209.40000000000003,9.0,0.0,8968.0,0.0,0.0,7244.0,14.0,16.0,1.0,56.90000000000001,398559.0,135.8,13.0,0.0,0.0,924.0,8.0,1.0,398.0,0.0,0.0,0.0,0.0,34.0,0.0,741.0,0.0,2497581.0,28.0,5.0,7.0,47.0,52.0,230.0,58.0,-30936.0,166158.0,197094.0,2213.0,19.0,0.0,2.0,Leicester,Kelechi Iheanacho
